clause,label,source_policy
"About this policy When this policy applies This Privacy Policy applies to all of the services offered by Google LLC and its affiliates, including YouTube, Android, and services offered on third-party sites, such as advertising services.",data_sharing,google
This Privacy Policy doesn’t apply to services that have separate privacy policies that do not incorporate this Privacy Policy.,none,google
"This Privacy Policy doesn’t apply to: The information practices of other companies and organizations that advertise our services Services offered by other companies or individuals, including products or sites they offer that may include Google services to which the policy applies, or products or sites displayed to you in search results, or linked from our services Changes to this policy We change this Privacy Policy from time to time.",none,google
We will not reduce your rights under this Privacy Policy without your explicit consent.,none,google
We always indicate the date the last changes were published and we offer access to archived versions for your review.,none,google
"If changes are significant, we’ll provide a more prominent notice (including, for certain services, email notification of Privacy Policy changes).",none,google
"Related privacy practices Specific Google services The following privacy notices provide additional information about some Google services: Payments Fiber Gemini Apps Google Fi Google Workspace for Education Read Along YouTube Kids Google Accounts Managed with Family Link, for Children under 13 (or applicable age in your country) Family Link privacy guide for children & teens Voice and Audio Collection from Children’s Features on the Google Assistant If you’re a member of an organization that uses Google Workspace or Google Cloud Platform, learn how these services collect and use your personal information in the Google Cloud Privacy Notice.",none,google
Other useful resources The following links highlight useful resources for you to learn more about our practices and privacy settings.,none,google
"Your Google Account is home to many of the settings you can use to manage your account Privacy Checkup guides you through key privacy settings for your Google Account Google’s safety center helps you learn more about our built-in security, privacy controls, and tools to help set digital ground rules for your family online Google’s Teen Privacy Guide provides answers to some of the top questions we get asked about privacy Privacy & Terms provides more context regarding this Privacy Policy and our Terms of Service Technologies includes more information about: How Google uses cookies Technologies used for Advertising How Google uses information from sites or apps that use our services GoogleAbout GooglePrivacyTermsTransparency Center English",tracking,google
TikTok What Information We Collect How We Use Your Information How We Share Your Information Your Rights Your Choices Data Security and Retention Children and Teens Other Rights Privacy Policy Updates Contact Us U.S.,none,tiktok
"Privacy Policy Last updated: Aug 19, 2024 This Privacy Policy applies to TikTok services (the “Platform”), which include TikTok apps, websites, software and related services accessed via any platform or device that link to this Privacy Policy.",none,tiktok
The Platform is provided and controlled by TikTok Inc.,none,tiktok
We are committed to protecting and respecting your privacy.,none,tiktok
"This Privacy Policy explains how we collect, use, share, and otherwise process the personal information of users and other individuals age 13 and over in connection with our Platform.",none,tiktok
"For information about how we collect, use, share, and otherwise process the personal information of users under age 13 (“Children”), please refer to our Children’s Privacy Policy.",none,tiktok
"For information about how we collect, use, share, and otherwise process consumer health data as defined under Washington’s My Health My Data Act and other similar state laws, please refer to the Consumer Health Data Privacy Policy.",none,tiktok
Capitalized terms that are not defined in this Privacy Policy have the meaning given to them in the Terms of Service.,none,tiktok
"What Information We Collect We may collect information from and about you, including information that you provide, information from other sources, and automatically collected information.",none,tiktok
"Even if you are not a user, information about you may appear in User Content created or published by users on the Platform.",none,tiktok
"When you create User Content, we may upload or import it to the Platform before you save or post the User Content (also known as pre-uploading), for example, in order to recommend audio options, generate captions, and provide other personalized recommendations.",none,tiktok
"If you apply an effect to your User Content, we may collect a version of your User Content that does not include the effect.",none,tiktok
"Messages, which include information you provide when you compose, send, or receive messages through the Platform’s messaging functionalities.",none,tiktok
"They include messages you send through our chat functionality when communicating with sellers who sell goods to you, and your use of virtual assistants when purchasing items through the Platform.",none,tiktok
"That information includes the content of the message and information about the message, such as when it was sent, received, or read, and message participants.",none,tiktok
Please be aware that messages you choose to send to other users of the Platform will be accessible by those users and that we are not responsible for the manner in which those users use or share the messages.,none,tiktok
"Information, including text, images, and videos, found in your device’s clipboard, with your permission.",none,tiktok
"For example, if you choose to initiate information sharing with a third-party platform, or choose to paste content from the clipboard onto the Platform, we access this information stored in your clipboard in order to fulfill your request.",data_sharing,tiktok
"Purchase information, including payment card numbers or other third-party payment information (such as PayPal) where required for the purpose of payment, and billing and shipping address.",data_sharing,tiktok
We also collect information that is required for extended warranty purposes and your transaction and purchase history on or through the Platform.,none,tiktok
"Your phone and social network contacts, with your permission.",none,tiktok
"If you choose to find other users through your phone contacts, we will access and collect information such as names, phone numbers, and email addresses, and match that information against existing users of the Platform.",none,tiktok
"If you choose to find other users through your social network contacts, we will collect your public profile information as well as names and profiles of your social network contacts.",none,tiktok
Information to verify an account such as proof of identity or age.,none,tiktok
"Information in correspondence you send to us, including when you contact us for support.",none,tiktok
"Information you share through surveys or your participation in challenges, research, promotions, marketing campaigns, events, or contests such as your gender, age, likeness, and preferences.",none,tiktok
"Information From Other Sources We may receive the information described in this Privacy Policy from other sources, such as: If you choose to sign-up or log-in to the Platform using a third-party service such as Facebook, Twitter, Instagram, or Google, or link your TikTok account to a third-party service, we may collect information from the service–for example, your public profile information (such as nickname), email, and contact list.",data_sharing,tiktok
"Advertisers, measurement and other partners share information with us about you and the actions you have taken outside of the Platform, such as your activities on other websites and apps or in stores, including the products or services you purchased, online or in person.",data_sharing,tiktok
"These partners also share information with us, such as mobile identifiers for advertising, hashed email addresses and phone numbers, and cookie identifiers, which we use to help match you and your actions outside of the Platform with your TikTok account.",data_sharing,tiktok
Some of our advertisers and other partners enable us to collect similar information directly from their websites or apps by integrating our TikTok Advertiser Tools (such as TikTok Pixel).,none,tiktok
"We may obtain information about you from certain affiliated entities within our corporate group, including about your activities on their platform.",none,tiktok
"We may receive information about you from others, including where you are included or mentioned in User Content, direct messages, in a complaint, appeal, request or feedback submitted to us, or if your contact information is provided to us.",none,tiktok
"We may also collect or receive information about you from organizations, businesses, people, and others, including, for example, publicly available sources, government authorities, professional organizations, and charity groups.",none,tiktok
"Automatically Collected Information We automatically collect certain information from you when you use the Platform, including internet or other network activity information such as your IP address, geolocation-related data, unique device identifiers, browsing and search history (including content you have viewed in the Platform), and Cookies.",tracking,tiktok
We collect information regarding your use of the Platform and any other User Content that you generate through or upload to our Platform.,none,tiktok
We automatically assign you a device ID and user ID.,none,tiktok
"Where you log-in from multiple devices, we will be able to use information such as your device ID and user ID to identify your activity across devices.",none,tiktok
We may also associate you with information collected from devices other than those you use to log-in to the Platform.,none,tiktok
"We collect information about your approximate location, including location information based on your SIM card and/or IP address.",none,tiktok
"In addition, we collect location information (such as tourist attractions, shops, or other points of interest) if you choose to add the location information to your User Content.",none,tiktok
Current versions of the app do not collect precise or approximate GPS information from U.S.,none,tiktok
"If you are still using an older version that allowed for collection of precise or approximate GPS information (last release in August 2020) and you granted us permission to do so, we may collect such information.",none,tiktok
"We may collect information about the videos, images and audio that are a part of your User Content, such as identifying the objects and scenery that appear, the existence and location within an image of face and body features and attributes, the nature of the audio, and the text of the words spoken in your User Content.",none,tiktok
"We may collect this information to enable special video effects, for content moderation, for demographic classification, for content and ad recommendations, and for other non-personally-identifying operations.",none,tiktok
We may collect biometric identifiers and biometric information as defined under U.S.,none,tiktok
"laws, such as faceprints and voiceprints, from your User Content.",none,tiktok
"Where required by law, we will seek any required permissions from you prior to any such collection.",none,tiktok
"When you upload or create User Content, you automatically upload certain metadata that is connected to the User Content.",none,tiktok
Metadata describes other data and provides information about your User Content that will not always be evident to the viewer.,none,tiktok
"For example, in connection with your User Content the metadata can describe how, when, where, and by whom the piece of User Content was created, collected, or modified and how that content is formatted.",none,tiktok
"It also includes information, such as your account name, that enables other users to trace back the User Content to your user account.",none,tiktok
"Additionally, metadata includes data that you choose to provide with your User Content, e.g., any hashtags used to mark keywords to the video and captions.",none,tiktok
"We and our service providers and business partners use cookies and other similar technologies (e.g., web beacons, flash cookies, etc.) (“Cookies”) to automatically collect information, measure and analyze how you use the Platform, including which pages you view most often and how you interact with content, enhance your experience using the Platform, improve the Platform, provide you with advertising, and measure the effectiveness of advertisements and other content.",tracking,tiktok
We and our partners also use Cookies to promote the Platform on other platforms and websites.,tracking,tiktok
Cookies enable the Platform to provide certain features and functionality.,tracking,tiktok
"Web beacons are very small images or small pieces of data embedded in images, also known as “pixel tags” or “clear GIFs,” that can recognize Cookies, the time and date a page is viewed, a description of the page where the pixel tag is placed, and similar information from your computer or device.",tracking,tiktok
"To learn how to disable certain Cookies, see the “Your Choices” section below.",tracking,tiktok
"We may link your contact or account information with your activity on and off our Platform across all your devices, using your email or other log-in or device information.",none,tiktok
"We may use this information to display advertisements on our Platform tailored to your interests, preferences, and characteristics.",none,tiktok
"We are not responsible for the privacy practices of our service providers and business partners, and the information practices of these service providers and business partners are not covered by this Privacy Policy.",none,tiktok
We may aggregate or de-identify the information described above.,none,tiktok
Aggregated or de-identified data is not subject to this Privacy Policy.,none,tiktok
"How We Use Your Information As explained below, we use your information to improve, support and administer the Platform, to allow you to use its functionalities, and to fulfill and enforce our Terms of Service.",none,tiktok
"We may also use your information to, among other things, show you suggestions, promote the Platform, and customize your ad experience.",none,tiktok
"We generally use the Information We Collect: To fulfill requests for products, services, Platform functionality, support and information for internal operations, including troubleshooting, data analysis, testing, research, statistical, and survey purposes and to solicit your feedback.",none,tiktok
To customize the content you see when you use the Platform.,none,tiktok
"For example, we may provide you with services based on the country settings you have chosen or show you content that is similar to content that you have liked or interacted with.",none,tiktok
To send promotional materials from us or on behalf of our affiliates and trusted third parties.,none,tiktok
To improve and develop our Platform and conduct product development.,none,tiktok
"To measure and understand the effectiveness of the advertisements we serve to you and others and to deliver advertising, including targeted advertising, to you on the Platform.",none,tiktok
To make suggestions and provide a customized ad experience.,none,tiktok
"To support the social functions of the Platform, including to permit you and others to connect with each other (for example, through our Find Friends function), to suggest accounts to you and others, and for you and others to share, download, and otherwise interact with User Content posted through the Platform.",none,tiktok
To use User Content as part of our advertising and marketing campaigns to promote the Platform.,none,tiktok
"To understand how you use the Platform, including across your devices.",none,tiktok
"To infer additional information about you, such as your age, gender, and interests.",none,tiktok
"To help us detect abuse, fraud, and illegal activity on the Platform.",none,tiktok
"To promote the safety and security of the Platform, including by scanning, analyzing, and reviewing User Content, messages and associated metadata for violations of our Terms of Service, Community Guidelines, or other conditions and policies.",none,tiktok
"To verify your identity in order to use certain features, such as livestream or verified accounts, or when you apply for a Business Account, to ensure that you are old enough to use the Platform (as required by law), or in other instances where verification may be required.",none,tiktok
"To communicate with you, including to notify you about changes in our services.",none,tiktok
"To announce you as a winner of our contests or promotions if permitted by the promotion rule, and to send you any applicable prizes.",none,tiktok
"To enforce our Terms of Service, Community Guidelines, and other conditions and policies.",none,tiktok
"Consistent with your permissions, to provide you with location-based services, such as advertising and other personalized content.",none,tiktok
"To train and improve our technology, such as our machine learning models and algorithms.",none,tiktok
To combine all the Information We Collect or receive about you for any of the foregoing purposes.,none,tiktok
"To facilitate sales, promotion, and purchases of goods and services and to provide user support.",none,tiktok
For any other purposes disclosed to you at the time we collect your information or pursuant to your consent.,none,tiktok
"Profiling: We do not engage in profiling which results in legal or similarly significant effects, as defined under applicable law.",ai_decisions,tiktok
"How We Share Your Information We are committed to maintaining your trust, and while TikTok does not sell your personal information or share your personal information with third parties for purposes of cross-context behavioral advertising where restricted by applicable law, we want you to understand when and with whom we may share the Information We Collect for business purposes.",none,tiktok
"These service providers and business partners may include: Payment processors and transaction fulfillment providers, who may receive the Information You Provide, Information From Other Sources, and Automatically Collected Information but who do not receive your message data, including, in particular, the following third-party payment providers/processors: PayPal (https://www.paypal.com/us/webapps/mpp/ua/privacy-full) and Stripe (https://stripe.com/en-ie/privacy).",data_sharing,tiktok
"Customer and technical support providers, who may receive the Information You Provide, Information From Other Sources, and Automatically Collected Information.",none,tiktok
"Researchers who may receive the Information You Provide, Information From Other Sources, and Automatically Collected Information but would not receive your payment information or message data.",none,tiktok
"Advertising, marketing, and analytics vendors, who may receive the Information You Provide, Information From Other Sources, and Automatically Collected Information but would not receive your payment information or message data.",none,tiktok
"Within Our Corporate Group As a global company, the Platform is supported by certain entities within our corporate group, which are given limited remote access to Information We Collect as necessary to enable them to provide certain important functions.",none,tiktok
"To learn more about how we share information with certain corporate group entities, see here.",data_sharing,tiktok
"In Connection with a Sale, Merger, or Other Business Transfer We may share all of the Information We Collect in connection with a substantial corporate transaction, such as the sale of a website, a merger, consolidation, asset sales, or in the unlikely event of bankruptcy.",none,tiktok
"We may also share any of the Information We Collect to enforce any terms applicable to the Platform, to exercise or defend any legal claims, and comply with any applicable law.",none,tiktok
With Your Consent We may share your information for other purposes pursuant to your consent or at your direction.,none,tiktok
"We partner with third-party services (such as Facebook, Instagram, Twitter, and Google) to offer you a seamless sign-up, log-in, and content-sharing experience.",data_sharing,tiktok
We may share information about you with these third-party services if you choose to use these features.,data_sharing,tiktok
"For example, the services may receive information about your activity on the Platform and may notify your connections on the third-party services about your use of the Platform, in accordance with their privacy policies.",data_sharing,tiktok
"If you choose to allow a third-party service to access your account, we will share certain information about you with the third party.",data_sharing,tiktok
"Depending on the permissions you grant, the third party may be able to obtain your account information and other information you choose to provide.",data_sharing,tiktok
"If you choose to engage in public activities on the Platform, you should be aware that any information you share may be read, collected, or used by other users.",none,tiktok
You should use caution in disclosing personal information while using the Platform.,none,tiktok
We are not responsible for the information you choose to submit.,none,tiktok
"When you make a purchase from a third party on the Platform, including from a seller selling products through our shopping features, we share the information related to the transaction with that third party and their service providers and transaction fulfillment providers.",data_sharing,tiktok
"By making the purchase, you are directing us to share your information in this way.",none,tiktok
These entities may use the information shared in accordance with their privacy policies.,none,tiktok
"Your Rights You may submit a request to know, access, correct or delete the information we have collected from or about you at https://www.tiktok.com/legal/report/privacy.",none,tiktok
You may appeal any decision we have made about your request by following the instructions in the communication you receive from us notifying you of our decision.,none,tiktok
"You may also exercise your rights to know, access, correct, delete, or appeal by sending your request to the physical address provided in the “Contact Us” section below.",none,tiktok
"You can also update your account information directly through your in-app settings, as well as request a copy of your TikTok data or request to deactivate by following the instructions here or delete your account by following the instructions here.",none,tiktok
"You may be entitled, in accordance with applicable law, to submit a request through an authorized agent.",none,tiktok
"To designate an authorized agent to exercise choices on your behalf, please provide evidence that you have given such agent power of attorney or that the agent otherwise has valid written authority to submit requests to exercise rights on your behalf.",none,tiktok
We will respond to your request consistent with applicable law and subject to proper verification.,none,tiktok
We will verify your request by asking you to send it from the email address associated with your account or to provide information necessary to verify your account.,none,tiktok
More information about requests that we received can be found here.,none,tiktok
"For example, we may process your financial information in order to provide you the goods or services you request from us or your driver’s license number in order to verify your identity.",none,tiktok
Your Choices You may be able to control some of the Information We Collect through your device browser settings to refuse or disable Cookies.,tracking,tiktok
"Because each browser is different, please consult the instructions provided by your browser.",none,tiktok
Please note that you may need to take additional steps to refuse or disable certain types of Cookies.,tracking,tiktok
"In addition, your choice to disable Cookies is specific to the particular browser or device that you are using when you disable Cookies, so you may need to separately disable Cookies for each type of browser or device.",tracking,tiktok
"If you choose to refuse, disable, or delete Cookies, some of the functionality of the Platform may no longer be available to you.",tracking,tiktok
"Without this information, we are not able to provide you with all of the requested services.",none,tiktok
"You can navigate to ""Ads"" in your in-app settings to opt-out of targeted advertising based on personal information about your activity on nonaffiliated apps and websites.",none,tiktok
You may be able to manage third-party advertising preferences for some of the third parties we work with to serve advertising across the Internet by using the choices available at https://www.networkadvertising.org/managing/opt_out.asp and https://www.aboutads.info/choices.,data_sharing,tiktok
Your device may have controls that determine what Information We Collect.,none,tiktok
"For example, you can control whether we can collect your mobile advertising identifier for advertising through settings on your Apple and Android devices.",none,tiktok
You can opt out of marketing or advertising emails by using the “unsubscribe” link or mechanism noted in marketing or advertising emails.,none,tiktok
Current versions of the app do not collect precise or approximate GPS information from U.S.,none,tiktok
"If you are still using an older version that allowed for collection of precise or approximate GPS information (last release in August 2020) and you granted us permission to do so, you can prevent your device from sharing such information with the Platform at any time through your device’s operating system settings.",none,tiktok
"If you have registered for an account, you may access, review, and update certain personal information that you have provided to us by logging into your account and using available features and functionalities.",none,tiktok
Some browsers transmit “do-not-track” signals to websites.,tracking,tiktok
"Because of differences in how browsers incorporate and activate this feature, we currently do not take action in response to these signals.",none,tiktok
"Data Security and Retention We use reasonable measures to help protect information from loss, theft, misuse, unauthorized access, disclosure, alteration, or destruction.",none,tiktok
You should understand that no data storage system or transmission of data over the Internet or any other public network can be guaranteed to be 100 percent secure.,none,tiktok
"Please note that information collected by third parties may not have the same security protections as information you submit to us, and we are not responsible for protecting the security of such information.",none,tiktok
We retain information for as long as necessary to provide the Platform and for the other purposes set out in this Privacy Policy.,none,tiktok
"We also retain information when necessary to comply with contractual and legal obligations, when we have a legitimate business interest to do so (such as improving and developing the Platform, and enhancing its safety, security and stability), and for the exercise or defense of legal claims.",none,tiktok
"The retention periods are different depending on different criteria, such as the type of information and the purposes for which we use the information.",none,tiktok
"For example, when we process your information such as your profile information to provide you with the Platform, we keep this information for as long as you have an account.",none,tiktok
"If you violate our Terms of Service, Community Guidelines, or other conditions or policies, we may remove your profile immediately, but may keep other information about you to process the violation.",none,tiktok
TikTok may transmit your data to its servers or data centers outside of the United States for storage and/or processing.,none,tiktok
Other entities with whom TikTok may share your data as described herein may be located outside of the United States.,data_sharing,tiktok
Children and Teens The privacy of Children is important to us.,none,tiktok
"We provide a separate experience for Children in the United States, in which we collect and process only limited information.",none,tiktok
"For information about how we collect, use, share, and otherwise process the personal information of Children, please refer to our Children’s Privacy Policy.",none,tiktok
The Platform otherwise is not directed at Children.,none,tiktok
"If we become aware that personal information has been collected on the Platform from a Child, we will delete this information and terminate the Child’s account.",none,tiktok
"If you believe there is a user who is below the age of 13, please contact us at: https://www.tiktok.com/legal/report/feedback.",none,tiktok
"If you are a parent or guardian, our Guardian's Guide contains information and resources to help you understand the Platform and the tools and controls you can use.",none,tiktok
"As a parent or guardian, you can also request the deletion of the account of your underage child or download the account data of your underage child by contacting us at https://www.tiktok.com/legal/report/privacy.",none,tiktok
"If you are a parent or guardian, depending on your state of residence, you may have the ability to exercise certain rights over your child's or teen's account.",none,tiktok
"For example, you may request the deletion of their accounts, download account data, or exercise other rights in connection with your child or teen by contacting us at https://www.tiktok.com/legal/report/privacy.",none,tiktok
We will address these requests in accordance with applicable law.,none,tiktok
"To submit a request, contact us at: https://www.tiktok.com/legal/report/privacy.",none,tiktok
All requests must provide a description of the User Content you want removed and information reasonably sufficient to permit us to locate that User Content.,none,tiktok
We may not be able to respond if you do not provide adequate information.,none,tiktok
Please note that your request does not ensure complete or comprehensive removal of the material.,none,tiktok
"For example, User Content that you have posted may be republished or reposted by another user.",none,tiktok
"Users of the Platform who are Connecticut residents and are under 18 years of age, and parents and guardians of users of the Platform who are Connecticut residents under 16 years of age, may request that we unpublish or delete their own account (for users aged 13 through 17) or their child’s account (for parents and guardians with teen users under 16) by following the instructions here.",none,tiktok
Privacy Policy Updates We may update this Privacy Policy from time to time.,none,tiktok
"When we update the Privacy Policy, we will notify you by updating the “Last Updated” date at the top of the new Privacy Policy, posting the new Privacy Policy, or providing any other notice required by applicable law.",none,tiktok
We recommend that you review the Privacy Policy each time you visit the Platform to stay informed of our privacy practices.,none,tiktok
"Contact Us Questions, comments and requests regarding this Privacy Policy should be addressed to: Contact us: https://www.tiktok.com/legal/report/privacy Mailing Address: TikTok Inc., Attn: Privacy Policy Inquiry, 5800 Bristol Parkway, Suite 100, Culver City, CA 90230 Company About TikTok Newsroom Contact Careers ByteDance Programs TikTok for Good TikTok for Developers Effect House Advertise on TikTok TikTok Embeds Resources Help Center Safety Center Privacy Center Creator Academy Community Guidelines Transparency Accessibility Legal Terms of Service Privacy Policy Intellectual Property Policy TikTok Law Enforcement Guidelines Children's Privacy Policy © 2025 TikTok",none,tiktok
"Privacy Policy Effective as of 06/10/2025 This Privacy Policy describes the privacy practices of Snorkel AI, Inc.",none,snorkel_ai
"(""Snorkel AI"", ""we"", ""us"" or ""our"") and how we handle personal information that we collect through our website (the ""Service""), as well as through social media, our marketing activities, and other activities described in this Privacy Policy.",none,snorkel_ai
Snorkel AI may provide additional or supplemental privacy policies to individuals for specific products or services that we offer at the time we collect personal information.,none,snorkel_ai
"Our websites, products and services are designed for businesses and other academic and government entities and their representatives.",none,snorkel_ai
"We do not offer products or services for use by individuals for their personal, family or household purposes.",none,snorkel_ai
"Accordingly, we treat all personal information we collect as pertaining to individuals in their capacities as business representatives and not their individual capacities.",none,snorkel_ai
You can download a printable copy of this Privacy Policy here.,none,snorkel_ai
"Personal information you may provide to us through the Service or otherwise includes: Commercial Information, such as products or services you have purchased, obtained, or considered, as well as other information related to your purchasing or consuming history.",none,snorkel_ai
"Contact data, such as email address, phone number and mailing address.",none,snorkel_ai
"Communications that we exchange with you, including when you contact us with questions or feedback, through the Service, social media, or otherwise.",none,snorkel_ai
"Demographic Information, such as your city, state, country of residence, postal code, and age.",none,snorkel_ai
"Financial data, such as your bank account and payment card details.",none,snorkel_ai
"Identity data, such as your first and last name, and customer identification number.",none,snorkel_ai
"Marketing data, such as your preferences for receiving our marketing communications and details about your engagement with them.",none,snorkel_ai
"Professional or employment information, such as your current job title and Company name.",none,snorkel_ai
"Other data not specifically listed here, which we will use as described in this Privacy Policy or as otherwise disclosed at the time of collection.",none,snorkel_ai
"Online activity data, such as pages or screens you viewed, how long you spent on a page or screen, the website you visited before browsing to the Service, navigation paths between pages or screens, information about your activity on a page or screen, access times and duration of access, and whether you have opened our marketing emails or clicked links within them.",none,snorkel_ai
Location data when you authorize (our mobile application/the Service) to access your device's location.,location,snorkel_ai
Some of our automatic data collection is facilitated by cookies and similar technologies.,tracking,snorkel_ai
"For more information, see our Cookie Notice.",none,snorkel_ai
"Like many online services, we use the following technologies: Cookies, which are text files that websites store on a visitor's device to uniquely identify the visitor's browser or to store information or settings in the browser for the purpose of helping you navigate between pages efficiently, remembering your preferences, enabling functionality, helping us understand user activity and patterns, and facilitating analytics and online advertising.",tracking,snorkel_ai
"Local storage technologies, like HTML5 and Flash, that provide cookie-equivalent functionality but can store larger amounts of data, including on your device outside of your browser in connection with specific applications.",none,snorkel_ai
"Web beacons, also known as pixel tags or clear GIFs, which are used to demonstrate that a webpage or email address was accessed or opened, or that certain content was viewed or clicked.",none,snorkel_ai
How we use your personal information We may use your personal information for the following purposes or as otherwise described at the time of collection: Service delivery.,none,snorkel_ai
"We may use your personal information to: provide, operate and improve the Service and our business; enable security features of the Service, such as remembering devices from which you have previously logged in; communicate with you about the Service, including by sending announcements, updates, security alerts, and support and administrative messages; understand your needs and interests, and personalize your experience with the Service and our communications; provide support for the Service, and respond to your requests, questions and feedback.",none,snorkel_ai
"We may use your personal information for research and development purposes, including to analyze and improve the Service and our business.",none,snorkel_ai
"As part of these activities, we may create aggregated, de-identified or other anonymous data from personal information we collect.",none,snorkel_ai
We make personal information into anonymous data by removing information that makes the data personally identifiable to you.,none,snorkel_ai
"We may use this anonymous data and share it with third parties for our lawful business purposes, including to analyze and improve the Service and promote our business.",none,snorkel_ai
"We, our service providers and our third-party partners may collect and use your personal information for marketing purposes: Direct marketing.",data_sharing,snorkel_ai
We may send you Snorkel AI-related or other direct marketing communications as permitted by law.,none,snorkel_ai
You may opt-out of our marketing communications as described in the Opt-out of marketing section below.,none,snorkel_ai
"In some cases, we may specifically ask for your consent to collect, use or share your personal information, such as when required by law.",none,snorkel_ai
"To create anonymous, aggregated or de-identified data.",none,snorkel_ai
"We may create anonymous, aggregated or de-identified data from your personal information and other individuals whose personal information we collect.",none,snorkel_ai
"We make personal information into anonymous, aggregated or de-identified data by removing information that makes the data identifiable to you.",none,snorkel_ai
"We may use this anonymous, aggregated or de-identified data and share it with third parties for our lawful business purposes, including to analyze and improve the Service and promote our business.",none,snorkel_ai
How we share your personal information We may share your personal information with the following parties and as otherwise described in this Privacy Policy or at the time of collection.,none,snorkel_ai
"Our corporate parent, subsidiaries, and affiliates, for purposes consistent with this Privacy Policy.",none,snorkel_ai
"Third parties that provide services on our behalf or help us operate the Service or our business (such as hosting, information technology, customer support, email delivery, marketing, and website analytics).",none,snorkel_ai
"Third parties with whom we collaborate on joint activities, or with whom we have entered into joint marketing relationships or other joint ventures.",none,snorkel_ai
"Professional advisors, such as lawyers, auditors, bankers and insurers, where necessary in the course of the professional services that they render to us.",none,snorkel_ai
"Law enforcement, government authorities, and private parties, as we believe in good faith to be necessary or appropriate for the compliance and protection purposes described above.",none,snorkel_ai
"Acquirers and other relevant participants in business transactions (or negotiations and diligence for such transactions) involving a corporate divestiture, merger, consolidation, acquisition, reorganization, sale or other disposition of all or any portion of the business or assets of, or equity interests in, Snorkel AI or our affiliates (including, in connection with a bankruptcy or similar proceedings).",none,snorkel_ai
"SMS Communications By providing your phone number, you consent to receive communications from Snorkel AI via SMS or phone call, including service updates and relevant information about your relationship with Snorkel AI.",none,snorkel_ai
You may opt out at any time by replying STOP to a message or emailing expert@snorkel.ai.,none,snorkel_ai
Your choices You have the following choices with respect to your personal information.,none,snorkel_ai
"You may opt-out of marketing-related emails by following the opt-out or unsubscribe instructions at the bottom of the email, or by contacting us.",none,snorkel_ai
"Please note that if you choose to opt-out of marketing-related emails, you may continue to receive service-related and other non-marketing emails.",none,snorkel_ai
"For information about cookies employed by the Service and how to control them, see our Cookie Notice.",tracking,snorkel_ai
You can disable our access to your device's precise geolocation in your mobile device settings.,none,snorkel_ai
"Some Internet browsers may be configured to send ""Do Not Track"" signals to the online services that you visit.",tracking,snorkel_ai
"We currently do not respond to ""Do Not Track"" or similar signals.",tracking,snorkel_ai
"To find out more about ""Do Not Track"" please visit http://www.allaboutdnt.com.",tracking,snorkel_ai
We need to collect personal information to provide certain services.,none,snorkel_ai
"If you do not provide the information we identify as required or mandatory, we may not be able to provide those services.",none,snorkel_ai
"Other sites and services The Service may contain links to websites, mobile applications, and other online services operated by third parties.",none,snorkel_ai
"In addition, our content may be integrated into web pages or other online services that are not associated with us.",none,snorkel_ai
"These links and integrations are not an endorsement of, or representation that we are affiliated with, any third party.",data_sharing,snorkel_ai
"We do not control websites, mobile applications or online services operated by third parties, and we are not responsible for their actions.",none,snorkel_ai
We encourage you to read the privacy policies of the other websites and mobile applications and online services you use.,none,snorkel_ai
"Security We employ a number of technical, organizational and physical safeguards designed to protect the personal information we collect.",none,snorkel_ai
"However, security risk is inherent in all internet and information technologies and we cannot guarantee the security of your personal information.",none,snorkel_ai
International data transfer We are headquartered in the United States and may use service providers that operate in other countries.,none,snorkel_ai
"Your personal information may be transferred to the United States or other locations where privacy laws may not be as protective as those in your state, province, or country.",none,snorkel_ai
Children The Service is not intended for use by children under 16 years of age.,none,snorkel_ai
"If we learn that we have collected personal information through the Service from a child under 16 without the consent of the child’s parent or guardian as required by law, we will delete it.",none,snorkel_ai
We encourage parents or guardians with concerns to contact us.,none,snorkel_ai
Changes to this Privacy Policy We reserve the right to modify this Privacy Policy at any time.,none,snorkel_ai
"If we make material changes to this Privacy Policy, we will notify you by updating the date of this Privacy Policy and posting it on the Service.",none,snorkel_ai
"If required by law we will also provide notification of changes in another way that we believe is reasonably likely to reach you, such as via email or another manner through the Service.",none,snorkel_ai
Any modifications to this Privacy Policy will be effective upon our posting the modified version (or as otherwise indicated at the time of posting).,none,snorkel_ai
"In all cases, your use of the Service after the effective date of any modified Privacy Policy indicates your acceptance of the modified Privacy Policy.",none,snorkel_ai
"For purposes of this section, the term ""Personal Information"" has the meaning given in the CCPA but does not include information exempted from the scope of the CCPA.",none,snorkel_ai
"However,these rights are not absolute, and in certain cases we may decline your request as permitted by law.",none,snorkel_ai
Information.You can request the following information about how we have collected and used your Personal Information during the past 12 months: The categories of Personal Information that we have collected.,none,snorkel_ai
The categories of sources from which we collected Personal Information.,none,snorkel_ai
The business or commercial purpose for collecting and/or selling Personal Information.,none,snorkel_ai
The categories of third parties with whom we share Personal Information.,none,snorkel_ai
The categories of Personal Information that we sold or disclosed for a business purpose.,none,snorkel_ai
The categories of third parties to whom the Personal Information was sold or disclosed for a business purpose.,none,snorkel_ai
You can request a copy of the Personal Information that we have collected about you during the past 12 months.,none,snorkel_ai
You can ask us to delete the Personal Information that we have collected from you.,none,snorkel_ai
You can opt-out any sale of your Personal Information.,none,snorkel_ai
